DATASET,FECHA,HORA,AIRQ_CO,AIRQ_NO2
DATASET_01_2009_2017_CE,14/10/2010,7, ,32
DATASET_01_2009_2017_CE,14/10/2010,8, ,36
DATASET_01_2009_2017_CE,14/10/2010,9, , 
DATASET_01_2009_2017_CE,14/10/2010,10, ,42
DATASET_01_2009_2017_CE,14/10/2010,11, ,38
DATASET_01_2009_2017_CE,14/10/2010,12, ,30
DATASET_01_2009_2017_CE,14/10/2010,13, , 
DATASET_01_2009_2017_CE,14/10/2010,14, , 
DATASET_01_2009_2017_CE,14/10/2010,15, , 
DATASET_01_2009_2017_CE,14/10/2010,16, ,17
DATASET_01_2009_2017_CE,14/10/2010,17, ,18
DATASET_01_2009_2017_CE,14/10/2010,18, ,18
DATASET_01_2009_2017_CE,14/10/2010,19, ,19
DATASET_01_2009_2017_CE,14/10/2010,20, ,19
DATASET_01_2009_2017_CE,14/10/2010,21, ,17
DATASET_01_2009_2017_CE,14/10/2010,22, ,15
DATASET_01_2009_2017_CE,14/10/2010,23, ,13
DATASET_01_2009_2017_CE,14/10/2010,24, ,12
DATASET_01_2009_2017_CE,15/10/2010,1, ,11
DATASET_01_2009_2017_CE,15/10/2010,2, ,9
DATASET_01_2009_2017_CE,15/10/2010,3, ,7
DATASET_01_2009_2017_CE,15/10/2010,4, ,7
DATASET_01_2009_2017_CE,15/10/2010,5, ,8
DATASET_01_2009_2017_CE,15/10/2010,6, ,11
DATASET_01_2009_2017_CE,15/10/2010,7, ,14
DATASET_01_2009_2017_CE,15/10/2010,8, ,17
DATASET_01_2009_2017_CE,15/10/2010,9, ,20
DATASET_01_2009_2017_CE,15/10/2010,10, ,25
DATASET_01_2009_2017_CE,15/10/2010,11, ,18
DATASET_01_2009_2017_CE,15/10/2010,12, ,28
DATASET_01_2009_2017_CE,15/10/2010,13, ,23
DATASET_01_2009_2017_CE,15/10/2010,14, ,20
DATASET_01_2009_2017_CE,15/10/2010,15, ,19
DATASET_01_2009_2017_CE,15/10/2010,16, ,19
DATASET_01_2009_2017_CE,15/10/2010,17, ,20
DATASET_01_2009_2017_CE,15/10/2010,18, ,21
DATASET_01_2009_2017_CE,15/10/2010,19, ,22
DATASET_01_2009_2017_CE,15/10/2010,20, ,21
DATASET_01_2009_2017_CE,15/10/2010,21, ,22
DATASET_01_2009_2017_CE,15/10/2010,22, ,19
DATASET_01_2009_2017_CE,15/10/2010,23, ,18
DATASET_01_2009_2017_CE,15/10/2010,24, ,17
DATASET_01_2009_2017_CE,16/10/2010,1, ,20
DATASET_01_2009_2017_CE,16/10/2010,2, ,16
DATASET_01_2009_2017_CE,16/10/2010,3, ,11
DATASET_01_2009_2017_CE,16/10/2010,4, ,8
DATASET_01_2009_2017_CE,16/10/2010,5, , 
DATASET_01_2009_2017_CE,16/10/2010,6, , 
DATASET_01_2009_2017_CE,16/10/2010,7, ,15
DATASET_01_2009_2017_CE,16/10/2010,8, ,16
DATASET_01_2009_2017_CE,16/10/2010,9, ,14
DATASET_01_2009_2017_CE,16/10/2010,10, ,14
DATASET_01_2009_2017_CE,16/10/2010,11, ,14
DATASET_01_2009_2017_CE,16/10/2010,12, ,14
DATASET_01_2009_2017_CE,16/10/2010,13, ,15
DATASET_01_2009_2017_CE,16/10/2010,14, ,15
DATASET_01_2009_2017_CE,16/10/2010,15, ,16
DATASET_01_2009_2017_CE,16/10/2010,16, ,15
DATASET_01_2009_2017_CE,16/10/2010,17, ,15
DATASET_01_2009_2017_CE,16/10/2010,18, ,19
DATASET_01_2009_2017_CE,16/10/2010,19, ,22
DATASET_01_2009_2017_CE,16/10/2010,20, ,25
DATASET_01_2009_2017_CE,16/10/2010,21, ,31
DATASET_01_2009_2017_CE,16/10/2010,22, ,32
DATASET_01_2009_2017_CE,16/10/2010,23, ,32
DATASET_01_2009_2017_CE,16/10/2010,24, ,29
DATASET_01_2009_2017_CE,17/10/2010,1, ,25
DATASET_01_2009_2017_CE,17/10/2010,2, ,24
DATASET_01_2009_2017_CE,17/10/2010,3, ,21
DATASET_01_2009_2017_CE,17/10/2010,4, ,15
DATASET_01_2009_2017_CE,17/10/2010,5, ,12
DATASET_01_2009_2017_CE,17/10/2010,6, ,12
DATASET_01_2009_2017_CE,17/10/2010,7, ,13
DATASET_01_2009_2017_CE,17/10/2010,8, ,13
DATASET_01_2009_2017_CE,17/10/2010,9, ,10
DATASET_01_2009_2017_CE,17/10/2010,10, ,11
DATASET_01_2009_2017_CE,17/10/2010,11, ,8
DATASET_01_2009_2017_CE,17/10/2010,12, ,11
DATASET_01_2009_2017_CE,17/10/2010,13, ,11
DATASET_01_2009_2017_CE,17/10/2010,14, ,13
DATASET_01_2009_2017_CE,17/10/2010,15, ,10
DATASET_01_2009_2017_CE,17/10/2010,16, ,10
DATASET_01_2009_2017_CE,17/10/2010,17, ,12
DATASET_01_2009_2017_CE,17/10/2010,18, ,16
DATASET_01_2009_2017_CE,17/10/2010,19, , 
DATASET_01_2009_2017_CE,17/10/2010,20, , 
DATASET_01_2009_2017_CE,17/10/2010,21, , 
DATASET_01_2009_2017_CE,17/10/2010,22, , 
DATASET_01_2009_2017_CE,17/10/2010,23, , 
DATASET_01_2009_2017_CE,17/10/2010,24, , 
DATASET_01_2009_2017_CE,18/10/2010,1, , 
DATASET_01_2009_2017_CE,18/10/2010,2, , 
DATASET_01_2009_2017_CE,18/10/2010,3, , 
DATASET_01_2009_2017_CE,18/10/2010,4, , 
DATASET_01_2009_2017_CE,18/10/2010,5, , 
DATASET_01_2009_2017_CE,18/10/2010,6, , 
DATASET_01_2009_2017_CE,18/10/2010,7, , 
DATASET_01_2009_2017_CE,18/10/2010,8, , 
DATASET_01_2009_2017_CE,18/10/2010,9, , 
DATASET_01_2009_2017_CE,18/10/2010,10, , 
DATASET_01_2009_2017_CE,18/10/2010,11, , 
DATASET_01_2009_2017_CE,18/10/2010,12, , 
DATASET_01_2009_2017_CE,18/10/2010,13, , 
DATASET_01_2009_2017_CE,18/10/2010,14, ,27
DATASET_01_2009_2017_CE,18/10/2010,15, ,24
DATASET_01_2009_2017_CE,18/10/2010,16, ,27
DATASET_01_2009_2017_CE,18/10/2010,17, ,33
DATASET_01_2009_2017_CE,18/10/2010,18, ,31
DATASET_01_2009_2017_CE,18/10/2010,19, ,40
DATASET_01_2009_2017_CE,18/10/2010,20, ,45
DATASET_01_2009_2017_CE,18/10/2010,21, ,45
DATASET_01_2009_2017_CE,18/10/2010,22, ,48
DATASET_01_2009_2017_CE,18/10/2010,23, ,46
DATASET_01_2009_2017_CE,18/10/2010,24, ,33
DATASET_01_2009_2017_CE,19/10/2010,1, ,21
DATASET_01_2009_2017_CE,19/10/2010,2, ,18
DATASET_01_2009_2017_CE,19/10/2010,3, ,15
DATASET_01_2009_2017_CE,19/10/2010,4, ,10
DATASET_01_2009_2017_CE,19/10/2010,5, ,13
DATASET_01_2009_2017_CE,19/10/2010,6, ,22
DATASET_01_2009_2017_CE,19/10/2010,7, ,24
DATASET_01_2009_2017_CE,19/10/2010,8, ,25
DATASET_01_2009_2017_CE,19/10/2010,9, ,23
DATASET_01_2009_2017_CE,19/10/2010,10, ,28
DATASET_01_2009_2017_CE,19/10/2010,11, ,29
DATASET_01_2009_2017_CE,19/10/2010,12, ,24
DATASET_01_2009_2017_CE,19/10/2010,13, ,21
DATASET_01_2009_2017_CE,19/10/2010,14, ,17
DATASET_01_2009_2017_CE,19/10/2010,15, ,18
DATASET_01_2009_2017_CE,19/10/2010,16, ,25
DATASET_01_2009_2017_CE,19/10/2010,17, ,25
DATASET_01_2009_2017_CE,19/10/2010,18, , 
DATASET_01_2009_2017_CE,19/10/2010,19, , 
DATASET_01_2009_2017_CE,19/10/2010,20, ,47
DATASET_01_2009_2017_CE,19/10/2010,21, ,46
DATASET_01_2009_2017_CE,19/10/2010,22, ,43
DATASET_01_2009_2017_CE,19/10/2010,23, ,38
DATASET_01_2009_2017_CE,19/10/2010,24, ,42
DATASET_01_2009_2017_CE,20/10/2010,1, ,37
DATASET_01_2009_2017_CE,20/10/2010,2, ,23
DATASET_01_2009_2017_CE,20/10/2010,3, ,17
DATASET_01_2009_2017_CE,20/10/2010,4, ,12
DATASET_01_2009_2017_CE,20/10/2010,5, ,10
DATASET_01_2009_2017_CE,20/10/2010,6, ,15
DATASET_01_2009_2017_CE,20/10/2010,7, ,23
DATASET_01_2009_2017_CE,20/10/2010,8, ,24
DATASET_01_2009_2017_CE,20/10/2010,9, ,21
DATASET_01_2009_2017_CE,20/10/2010,10, ,19
DATASET_01_2009_2017_CE,20/10/2010,11, ,19
DATASET_01_2009_2017_CE,20/10/2010,12, ,20
DATASET_01_2009_2017_CE,20/10/2010,13, ,19
DATASET_01_2009_2017_CE,20/10/2010,14, ,19
DATASET_01_2009_2017_CE,20/10/2010,15, ,17
DATASET_01_2009_2017_CE,20/10/2010,16, ,19
DATASET_01_2009_2017_CE,20/10/2010,17, ,23
DATASET_01_2009_2017_CE,20/10/2010,18, ,39
DATASET_01_2009_2017_CE,20/10/2010,19, ,46
DATASET_01_2009_2017_CE,20/10/2010,20, ,43
DATASET_01_2009_2017_CE,20/10/2010,21, ,43
DATASET_01_2009_2017_CE,20/10/2010,22, ,46
DATASET_01_2009_2017_CE,20/10/2010,23, ,41
DATASET_01_2009_2017_CE,20/10/2010,24, ,36
DATASET_01_2009_2017_CE,21/10/2010,1, ,22
DATASET_01_2009_2017_CE,21/10/2010,2, ,14
DATASET_01_2009_2017_CE,21/10/2010,3, ,9
DATASET_01_2009_2017_CE,21/10/2010,4, ,6
DATASET_01_2009_2017_CE,21/10/2010,5, ,8
DATASET_01_2009_2017_CE,21/10/2010,6, ,11
DATASET_01_2009_2017_CE,21/10/2010,7, ,22
DATASET_01_2009_2017_CE,21/10/2010,8, ,19
DATASET_01_2009_2017_CE,21/10/2010,9, ,23
DATASET_01_2009_2017_CE,21/10/2010,10, ,21
DATASET_01_2009_2017_CE,21/10/2010,11, ,26
DATASET_01_2009_2017_CE,21/10/2010,12, ,24
DATASET_01_2009_2017_CE,21/10/2010,13, ,27
DATASET_01_2009_2017_CE,21/10/2010,14, ,32
DATASET_01_2009_2017_CE,21/10/2010,15, ,27
DATASET_01_2009_2017_CE,21/10/2010,16, ,38
DATASET_01_2009_2017_CE,21/10/2010,17, ,47
DATASET_01_2009_2017_CE,21/10/2010,18, ,46
DATASET_01_2009_2017_CE,21/10/2010,19, ,57
DATASET_01_2009_2017_CE,21/10/2010,20, ,61
DATASET_01_2009_2017_CE,21/10/2010,21, ,62
DATASET_01_2009_2017_CE,21/10/2010,22, ,51
DATASET_01_2009_2017_CE,21/10/2010,23, ,46
DATASET_01_2009_2017_CE,21/10/2010,24, ,31
DATASET_01_2009_2017_CE,22/10/2010,1, ,13
DATASET_01_2009_2017_CE,22/10/2010,2, , 
DATASET_01_2009_2017_CE,22/10/2010,3, , 
DATASET_01_2009_2017_CE,22/10/2010,4, ,5
DATASET_01_2009_2017_CE,22/10/2010,5, ,6
DATASET_01_2009_2017_CE,22/10/2010,6, ,9
DATASET_01_2009_2017_CE,22/10/2010,7, ,15
DATASET_01_2009_2017_CE,22/10/2010,8, ,23
DATASET_01_2009_2017_CE,22/10/2010,9, ,24
DATASET_01_2009_2017_CE,22/10/2010,10, ,19
DATASET_01_2009_2017_CE,22/10/2010,11, ,19
DATASET_01_2009_2017_CE,22/10/2010,12, ,20
DATASET_01_2009_2017_CE,22/10/2010,13, ,19
DATASET_01_2009_2017_CE,22/10/2010,14, ,20
DATASET_01_2009_2017_CE,22/10/2010,15, ,16
DATASET_01_2009_2017_CE,22/10/2010,16, ,11
DATASET_01_2009_2017_CE,22/10/2010,17, ,17
DATASET_01_2009_2017_CE,22/10/2010,18, ,23
DATASET_01_2009_2017_CE,22/10/2010,19, ,22
DATASET_01_2009_2017_CE,22/10/2010,20, ,18
DATASET_01_2009_2017_CE,22/10/2010,21, ,18
DATASET_01_2009_2017_CE,22/10/2010,22, ,22
DATASET_01_2009_2017_CE,22/10/2010,23, ,18
DATASET_01_2009_2017_CE,22/10/2010,24, ,27
DATASET_01_2009_2017_CE,23/10/2010,1, ,24
DATASET_01_2009_2017_CE,23/10/2010,2, ,27
DATASET_01_2009_2017_CE,23/10/2010,3, ,26
DATASET_01_2009_2017_CE,23/10/2010,4, ,27
DATASET_01_2009_2017_CE,23/10/2010,5, ,25
DATASET_01_2009_2017_CE,23/10/2010,6, ,25
DATASET_01_2009_2017_CE,23/10/2010,7, ,23
DATASET_01_2009_2017_CE,23/10/2010,8, ,23
DATASET_01_2009_2017_CE,23/10/2010,9, ,22
DATASET_01_2009_2017_CE,23/10/2010,10, , 
DATASET_01_2009_2017_CE,23/10/2010,11, , 
DATASET_01_2009_2017_CE,23/10/2010,12, ,17
DATASET_01_2009_2017_CE,23/10/2010,13, ,19
DATASET_01_2009_2017_CE,23/10/2010,14, ,20
DATASET_01_2009_2017_CE,23/10/2010,15, ,16
DATASET_01_2009_2017_CE,23/10/2010,16, ,11
DATASET_01_2009_2017_CE,23/10/2010,17, ,17
DATASET_01_2009_2017_CE,23/10/2010,18, ,23
DATASET_01_2009_2017_CE,23/10/2010,19, ,22
DATASET_01_2009_2017_CE,23/10/2010,20, ,18
DATASET_01_2009_2017_CE,23/10/2010,21, ,18
DATASET_01_2009_2017_CE,23/10/2010,22, ,22
DATASET_01_2009_2017_CE,23/10/2010,23, ,18
DATASET_01_2009_2017_CE,23/10/2010,24, ,27
DATASET_01_2009_2017_CE,24/10/2010,1, ,24
DATASET_01_2009_2017_CE,24/10/2010,2, ,27
DATASET_01_2009_2017_CE,24/10/2010,3, ,26
DATASET_01_2009_2017_CE,24/10/2010,4, ,27
DATASET_01_2009_2017_CE,24/10/2010,5, ,25
DATASET_01_2009_2017_CE,24/10/2010,6, ,25
DATASET_01_2009_2017_CE,24/10/2010,7, ,23
DATASET_01_2009_2017_CE,24/10/2010,8, ,23
DATASET_01_2009_2017_CE,24/10/2010,9, ,22
DATASET_01_2009_2017_CE,24/10/2010,10, , 
DATASET_01_2009_2017_CE,24/10/2010,11, , 
DATASET_01_2009_2017_CE,24/10/2010,12, ,17
DATASET_01_2009_2017_CE,24/10/2010,13, ,16
DATASET_01_2009_2017_CE,24/10/2010,14, ,14
DATASET_01_2009_2017_CE,24/10/2010,15, ,14
DATASET_01_2009_2017_CE,24/10/2010,16, ,17
DATASET_01_2009_2017_CE,24/10/2010,17, ,25
DATASET_01_2009_2017_CE,24/10/2010,18, ,36
DATASET_01_2009_2017_CE,24/10/2010,19, ,29
DATASET_01_2009_2017_CE,24/10/2010,20, ,31
DATASET_01_2009_2017_CE,24/10/2010,21, ,31
DATASET_01_2009_2017_CE,24/10/2010,22, ,21
DATASET_01_2009_2017_CE,24/10/2010,23, ,23
DATASET_01_2009_2017_CE,24/10/2010,24, ,22
DATASET_01_2009_2017_CE,25/10/2010,1, ,21
DATASET_01_2009_2017_CE,25/10/2010,2, ,21
DATASET_01_2009_2017_CE,25/10/2010,3, ,20
DATASET_01_2009_2017_CE,25/10/2010,4, ,24
DATASET_01_2009_2017_CE,25/10/2010,5, ,18
DATASET_01_2009_2017_CE,25/10/2010,6, ,18
DATASET_01_2009_2017_CE,25/10/2010,7, ,29
DATASET_01_2009_2017_CE,25/10/2010,8, ,33
DATASET_01_2009_2017_CE,25/10/2010,9, ,38
DATASET_01_2009_2017_CE,25/10/2010,10, ,31
DATASET_01_2009_2017_CE,25/10/2010,11, , 
DATASET_01_2009_2017_CE,25/10/2010,12, , 
DATASET_01_2009_2017_CE,25/10/2010,13, , 
DATASET_01_2009_2017_CE,25/10/2010,14, , 
DATASET_01_2009_2017_CE,25/10/2010,15,22, 
DATASET_01_2009_2017_CE,25/10/2010,16,24, 
DATASET_01_2009_2017_CE,25/10/2010,17,25, 
DATASET_01_2009_2017_CE,25/10/2010,18,27, 
DATASET_01_2009_2017_CE,25/10/2010,19,38, 
DATASET_01_2009_2017_CE,25/10/2010,20,40, 
DATASET_01_2009_2017_CE,25/10/2010,21,32, 
DATASET_01_2009_2017_CE,25/10/2010,22,32, 
DATASET_01_2009_2017_CE,25/10/2010,23,31, 
DATASET_01_2009_2017_CE,25/10/2010,24,30, 
DATASET_01_2009_2017_CE,26/10/2010,1,30, 
DATASET_01_2009_2017_CE,26/10/2010,2,25, 
DATASET_01_2009_2017_CE,26/10/2010,3,23, 
DATASET_01_2009_2017_CE,26/10/2010,4, , 
DATASET_01_2009_2017_CE,26/10/2010,5, , 
DATASET_01_2009_2017_CE,26/10/2010,6, , 
DATASET_01_2009_2017_CE,26/10/2010,7, , 
DATASET_01_2009_2017_CE,26/10/2010,8, , 
DATASET_01_2009_2017_CE,26/10/2010,9, , 
DATASET_01_2009_2017_CE,26/10/2010,10, , 
DATASET_01_2009_2017_CE,26/10/2010,11, , 
DATASET_01_2009_2017_CE,26/10/2010,12, , 
DATASET_01_2009_2017_CE,26/10/2010,13, , 
DATASET_01_2009_2017_CE,26/10/2010,14, , 
DATASET_01_2009_2017_CE,26/10/2010,15, , 
DATASET_01_2009_2017_CE,26/10/2010,16, , 
DATASET_01_2009_2017_CE,26/10/2010,17, , 
DATASET_01_2009_2017_CE,26/10/2010,18, , 
DATASET_01_2009_2017_CE,26/10/2010,19, , 
DATASET_01_2009_2017_CE,26/10/2010,20, , 
DATASET_01_2009_2017_CE,26/10/2010,21, , 
DATASET_01_2009_2017_CE,26/10/2010,22, , 
DATASET_01_2009_2017_CE,26/10/2010,23, , 
DATASET_01_2009_2017_CE,26/10/2010,24, , 
DATASET_01_2009_2017_CE,27/10/2010,1, , 
DATASET_01_2009_2017_CE,27/10/2010,2, , 
DATASET_01_2009_2017_CE,27/10/2010,3, , 
DATASET_01_2009_2017_CE,27/10/2010,4, , 
DATASET_01_2009_2017_CE,27/10/2010,5, , 
DATASET_01_2009_2017_CE,27/10/2010,6, , 
DATASET_01_2009_2017_CE,27/10/2010,7, , 
DATASET_01_2009_2017_CE,27/10/2010,8, , 
DATASET_01_2009_2017_CE,27/10/2010,9, , 
DATASET_01_2009_2017_CE,27/10/2010,10, , 
DATASET_01_2009_2017_CE,27/10/2010,11, , 
DATASET_01_2009_2017_CE,27/10/2010,12, , 
DATASET_01_2009_2017_CE,27/10/2010,13, , 
DATASET_01_2009_2017_CE,27/10/2010,14, , 
DATASET_01_2009_2017_CE,27/10/2010,15, , 
DATASET_01_2009_2017_CE,27/10/2010,16, , 
DATASET_01_2009_2017_CE,27/10/2010,17, , 
DATASET_01_2009_2017_CE,27/10/2010,18, , 
DATASET_01_2009_2017_CE,27/10/2010,19, , 
DATASET_01_2009_2017_CE,27/10/2010,20, , 
DATASET_01_2009_2017_CE,27/10/2010,21, , 
DATASET_01_2009_2017_CE,27/10/2010,22, , 
DATASET_01_2009_2017_CE,27/10/2010,23, , 
DATASET_01_2009_2017_CE,27/10/2010,24, , 
DATASET_01_2009_2017_CE,28/10/2010,1, , 
DATASET_01_2009_2017_CE,28/10/2010,2, , 
DATASET_01_2009_2017_CE,28/10/2010,3, , 
DATASET_01_2009_2017_CE,28/10/2010,4, , 
DATASET_01_2009_2017_CE,28/10/2010,5, , 
DATASET_01_2009_2017_CE,28/10/2010,6, , 
DATASET_01_2009_2017_CE,28/10/2010,7, , 
DATASET_01_2009_2017_CE,28/10/2010,8, , 
DATASET_01_2009_2017_CE,28/10/2010,9, , 
DATASET_01_2009_2017_CE,28/10/2010,10, , 
DATASET_01_2009_2017_CE,28/10/2010,11, , 
DATASET_01_2009_2017_CE,28/10/2010,12, ,19
DATASET_01_2009_2017_CE,28/10/2010,13, ,19
DATASET_01_2009_2017_CE,28/10/2010,14, ,16
DATASET_01_2009_2017_CE,28/10/2010,15, ,18
DATASET_01_2009_2017_CE,28/10/2010,16, ,18
DATASET_01_2009_2017_CE,28/10/2010,17, ,27
DATASET_01_2009_2017_CE,28/10/2010,18, ,33
DATASET_01_2009_2017_CE,28/10/2010,19, ,34
DATASET_01_2009_2017_CE,28/10/2010,20, ,29
DATASET_01_2009_2017_CE,28/10/2010,21, ,27
DATASET_01_2009_2017_CE,28/10/2010,22, ,20
DATASET_01_2009_2017_CE,28/10/2010,23, ,15
DATASET_01_2009_2017_CE,28/10/2010,24, ,11
DATASET_01_2009_2017_CE,29/10/2010,1, ,10
DATASET_01_2009_2017_CE,29/10/2010,2, ,18
DATASET_01_2009_2017_CE,29/10/2010,3, ,12
DATASET_01_2009_2017_CE,29/10/2010,4, ,12
DATASET_01_2009_2017_CE,29/10/2010,5, ,17
DATASET_01_2009_2017_CE,29/10/2010,6, ,11
DATASET_01_2009_2017_CE,29/10/2010,7, ,17
DATASET_01_2009_2017_CE,29/10/2010,8, ,19
DATASET_01_2009_2017_CE,29/10/2010,9, ,21
DATASET_01_2009_2017_CE,29/10/2010,10, ,28
DATASET_01_2009_2017_CE,29/10/2010,11, ,24
DATASET_01_2009_2017_CE,29/10/2010,12, ,35
DATASET_01_2009_2017_CE,29/10/2010,13, ,10
DATASET_01_2009_2017_CE,29/10/2010,14, ,18
DATASET_01_2009_2017_CE,29/10/2010,15, ,12
DATASET_01_2009_2017_CE,29/10/2010,16, ,12
DATASET_01_2009_2017_CE,29/10/2010,17, ,17
DATASET_01_2009_2017_CE,29/10/2010,18, ,11
DATASET_01_2009_2017_CE,29/10/2010,19, ,17
DATASET_01_2009_2017_CE,29/10/2010,20, ,19
DATASET_01_2009_2017_CE,29/10/2010,21, ,21
DATASET_01_2009_2017_CE,29/10/2010,22, ,28
DATASET_01_2009_2017_CE,29/10/2010,23, ,24
DATASET_01_2009_2017_CE,29/10/2010,24, ,35
DATASET_01_2009_2017_CE,30/10/2010,1, ,37
DATASET_01_2009_2017_CE,30/10/2010,2, ,32
DATASET_01_2009_2017_CE,30/10/2010,3, ,31
DATASET_01_2009_2017_CE,30/10/2010,4, ,36
DATASET_01_2009_2017_CE,30/10/2010,5, , 
DATASET_01_2009_2017_CE,30/10/2010,6, , 
DATASET_01_2009_2017_CE,30/10/2010,7, ,26
DATASET_01_2009_2017_CE,30/10/2010,8, ,29
DATASET_01_2009_2017_CE,30/10/2010,9, ,29
DATASET_01_2009_2017_CE,30/10/2010,10, ,27
DATASET_01_2009_2017_CE,30/10/2010,11, ,20
DATASET_01_2009_2017_CE,30/10/2010,12, ,13
DATASET_01_2009_2017_CE,30/10/2010,13, ,13
DATASET_01_2009_2017_CE,30/10/2010,14, ,14
DATASET_01_2009_2017_CE,30/10/2010,15, ,11
DATASET_01_2009_2017_CE,30/10/2010,16, ,11
DATASET_01_2009_2017_CE,30/10/2010,17, ,11
DATASET_01_2009_2017_CE,30/10/2010,18, ,13
DATASET_01_2009_2017_CE,30/10/2010,19, ,19
DATASET_01_2009_2017_CE,30/10/2010,20, ,21
DATASET_01_2009_2017_CE,30/10/2010,21, ,24
DATASET_01_2009_2017_CE,30/10/2010,22, ,18
DATASET_01_2009_2017_CE,30/10/2010,23, , 
DATASET_01_2009_2017_CE,30/10/2010,24, , 
DATASET_01_2009_2017_CE,31/10/2010,1, , 
DATASET_01_2009_2017_CE,31/10/2010,2, , 
DATASET_01_2009_2017_CE,31/10/2010,3, , 
DATASET_01_2009_2017_CE,31/10/2010,4, , 
DATASET_01_2009_2017_CE,31/10/2010,5, , 
DATASET_01_2009_2017_CE,31/10/2010,6, , 
DATASET_01_2009_2017_CE,31/10/2010,7, , 
DATASET_01_2009_2017_CE,31/10/2010,8, , 
DATASET_01_2009_2017_CE,31/10/2010,9, , 
DATASET_01_2009_2017_CE,31/10/2010,10, , 
DATASET_01_2009_2017_CE,31/10/2010,11, , 
DATASET_01_2009_2017_CE,31/10/2010,12, , 
DATASET_01_2009_2017_CE,31/10/2010,13, , 
DATASET_01_2009_2017_CE,31/10/2010,14, , 
DATASET_01_2009_2017_CE,31/10/2010,15, , 
DATASET_01_2009_2017_CE,31/10/2010,16, , 
DATASET_01_2009_2017_CE,31/10/2010,17, , 
DATASET_01_2009_2017_CE,31/10/2010,18, , 
DATASET_01_2009_2017_CE,31/10/2010,19, , 
DATASET_01_2009_2017_CE,31/10/2010,20, , 
DATASET_01_2009_2017_CE,31/10/2010,21, , 
DATASET_01_2009_2017_CE,31/10/2010,22, , 
DATASET_01_2009_2017_CE,31/10/2010,23, , 
DATASET_01_2009_2017_CE,31/10/2010,24, , 
DATASET_01_2009_2017_CE,01/11/2010,1, , 
DATASET_01_2009_2017_CE,01/11/2010,2, , 
DATASET_01_2009_2017_CE,01/11/2010,3, , 
DATASET_01_2009_2017_CE,01/11/2010,4, , 
DATASET_01_2009_2017_CE,01/11/2010,5, , 
DATASET_01_2009_2017_CE,01/11/2010,6, , 
DATASET_01_2009_2017_CE,01/11/2010,7, , 
DATASET_01_2009_2017_CE,01/11/2010,8, , 
DATASET_01_2009_2017_CE,01/11/2010,9, , 
DATASET_01_2009_2017_CE,01/11/2010,10, , 
DATASET_01_2009_2017_CE,01/11/2010,11, , 
DATASET_01_2009_2017_CE,01/11/2010,12, , 
DATASET_01_2009_2017_CE,01/11/2010,13, , 
DATASET_01_2009_2017_CE,01/11/2010,14, ,12
DATASET_01_2009_2017_CE,01/11/2010,15, ,21
DATASET_01_2009_2017_CE,01/11/2010,16, ,37
DATASET_01_2009_2017_CE,01/11/2010,17, ,50
DATASET_01_2009_2017_CE,01/11/2010,18, ,44
DATASET_01_2009_2017_CE,01/11/2010,19, ,43
DATASET_01_2009_2017_CE,01/11/2010,20, ,45
DATASET_01_2009_2017_CE,01/11/2010,21, ,42
DATASET_01_2009_2017_CE,01/11/2010,22, ,39
DATASET_01_2009_2017_CE,01/11/2010,23, ,33
DATASET_01_2009_2017_CE,01/11/2010,24, ,23
DATASET_01_2009_2017_CE,02/11/2010,1, ,18
DATASET_01_2009_2017_CE,02/11/2010,2, ,25
DATASET_01_2009_2017_CE,02/11/2010,3, ,17
DATASET_01_2009_2017_CE,02/11/2010,4, ,25
DATASET_01_2009_2017_CE,02/11/2010,5, ,26
DATASET_01_2009_2017_CE,02/11/2010,6, ,26
DATASET_01_2009_2017_CE,02/11/2010,7, ,27
DATASET_01_2009_2017_CE,02/11/2010,8, ,24
DATASET_01_2009_2017_CE,02/11/2010,9, ,23
DATASET_01_2009_2017_CE,02/11/2010,10, ,26
DATASET_01_2009_2017_CE,02/11/2010,11, , 
DATASET_01_2009_2017_CE,02/11/2010,12, , 
DATASET_01_2009_2017_CE,02/11/2010,13, ,24
DATASET_01_2009_2017_CE,02/11/2010,14, ,22
DATASET_01_2009_2017_CE,02/11/2010,15, ,21
DATASET_01_2009_2017_CE,02/11/2010,16, ,24
DATASET_01_2009_2017_CE,02/11/2010,17, ,30
DATASET_01_2009_2017_CE,02/11/2010,18, ,29
DATASET_01_2009_2017_CE,02/11/2010,19, ,32
DATASET_01_2009_2017_CE,02/11/2010,20, ,35
DATASET_01_2009_2017_CE,02/11/2010,21, ,34
DATASET_01_2009_2017_CE,02/11/2010,22, ,31
DATASET_01_2009_2017_CE,02/11/2010,23, ,30
DATASET_01_2009_2017_CE,02/11/2010,24, ,27
DATASET_01_2009_2017_CE,03/11/2010,1, ,19
DATASET_01_2009_2017_CE,03/11/2010,2, ,13
DATASET_01_2009_2017_CE,03/11/2010,3, ,19
DATASET_01_2009_2017_CE,03/11/2010,4, ,13
DATASET_01_2009_2017_CE,03/11/2010,5, ,7
DATASET_01_2009_2017_CE,03/11/2010,6, ,13
DATASET_01_2009_2017_CE,03/11/2010,7, ,19
DATASET_01_2009_2017_CE,03/11/2010,8, ,19
DATASET_01_2009_2017_CE,03/11/2010,9, ,22
DATASET_01_2009_2017_CE,03/11/2010,10, ,21
DATASET_01_2009_2017_CE,03/11/2010,11, ,20
DATASET_01_2009_2017_CE,03/11/2010,12, ,20
